Verb-Subject,Selectional_Association
"('tow', 'truck')",0.7685429316762853
"('build', 'man')",0.07460608826382475
"('glow', 'person')",0.32769677423077437
"('perform', 'comedian')",0.0022569458010972265
"('create', 'person')",1.0
"('float', 'boy')",-0.008557300926504583
"('show', 'athlete')",0.03189097963499111
"('fall', 'species')",0.10737282247473444
"('perch', 'eagle')",0.25743351527345043
"('smile', 'footballer')",0.1985135609656238
"('try', 'actor')",0.2189876259460709
"('come', 'ferry')",0.3749890947866301
"('hang', 'woman')",-0.033641141951135864
"('snap', 'person')",1.0
"('hang', 'spider')",0.02992607153887636
"('wash', 'person')",-0.06796234578165543
"('stand', 'penguin')",0.004583400107744535
"('sit', 'car')",-0.004099325354485405
"('dress', 'woman')",-0.07265507285921109
"('greet', 'fan')",0.07028673427240961
"('make', 'girl')",0.25938052380253906
"('run', 'road')",0.014705456327620076
"('scramble', 'person')",0.04309080148318342
"('perform', 'actress')",0.0025899921839217604
"('explain', 'man')",1.0
"('relax', 'couple')",0.19258917218652666
"('present', 'actor')",0.2112516389101981
"('argue', 'couple')",0.07148615696462376
"('hold', 'fan')",0.009023217988513127
"('sell', 'girl')",0.0997506166763882
"('save', 'goalkeeper')",0.16000718412444284
"('clash', 'fan')",1.0
"('sit', 'passenger')",4.073593038348573e-05
"('attend', 'student')",0.004474284439148429
"('sit', 'teacher')",-0.0007822986446152142
"('beat', 'team')",0.5029479583079195
"('put', 'hand')",0.07375702769459376
"('shake', 'dog')",-0.0021326902308056147
"('knock', 'ball')",0.17300827414490064
"('display', 'fan')",0.4642092368349402
"('stand', 'airplane')",0.0036128860084595382
"('collect', 'child')",0.24495102260717821
"('raise', 'arm')",0.1586058686022169
"('embrace', 'woman')",-0.030609154814247325
"('sleep', 'couple')",-0.006928022949945111
"('assist', 'nurse')",0.5821453950755493
"('make', 'hand')",0.05518597099601858
"('line', 'person')",-0.025498793634352396
"('depict', 'painting')",1.0
"('listen', 'student')",0.3622631144957571
"('earn', 'person')",1.0
"('pick', 'player')",-0.01774538672978287
"('guard', 'player')",1.0
"('make', 'chef')",0.11801447140009455
"('plow', 'farmer')",0.694725632178552
"('climb', 'ant')",0.0531272399519456
"('swim', 'duck')",0.11933561340693129
"('instruct', 'player')",0.010908370106255175
"('wow', 'person')",0.01525887674184727
"('ripen', 'grape')",0.14448092125694836
"('sail', 'man')",-0.014630354354506875
"('lay', 'fox')",0.029186544088365414
"('run', 'bride')",-0.012306245380685917
"('decorate', 'house')",0.2918232935917745
"('connect', 'athlete')",0.3098234724255536
"('stand', 'cat')",-0.006990583762032424
"('depart', 'train')",0.33888750241878335
"('hang', 'lemon')",0.047154345223896936
"('hoist', 'player')",1.0
"('leave', 'train')",0.07047877655824795
"('comfort', 'man')",1.0
"('catch', 'man')",-0.03864172955633189
"('hold', 'protester')",0.018357177181518865
"('blow', 'flower')",0.20161310155933335
"('communicate', 'person')",1.0
"('enter', 'bride')",0.36975771771079047
"('read', 'boy')",0.012780248345314167
"('spray', 'art')",0.5174307170587061
"('fight', 'firefighter')",0.0646268100714606
"('seat', 'girl')",0.022437782020130744
"('ride', 'cyclist')",0.09360097109574296
"('perform', 'model')",0.0017249502589833739
"('pick', 'student')",0.27773304382557534
"('go', 'family')",0.002502461783519369
"('visit', 'nurse')",0.19494023884469172
"('jump', 'dog')",-0.02152686979104949
"('show', 'businessman')",0.1673670713345481
"('move', 'fog')",0.07850596306859942
"('show', 'girl')",-0.01969120598846488
"('encourage', 'person')",0.47589922601251966
"('march', 'soldier')",0.40024887154052297
"('slice', 'chef')",0.5502344073451693
"('show', 'woman')",-0.05713075258683063
"('write', 'woman')",-0.04421476412273467
"('speak', 'businessman')",0.09637605686485005
"('sing', 'fan')",0.014589667412490803
"('recline', 'woman')",1.0
"('participate', 'politician')",0.299361166534693
"('beg', 'woman')",0.32314746474104594
"('play', 'animal')",-0.004088002955526299
"('edge', 'person')",-0.014045060075481066
"('sing', 'musician')",0.012985164095928597
"('move', 'species')",0.0457944015934996
"('stroll', 'tourist')",0.025478609820550314
"('hold', 'baby')",0.0037247625343179475
"('move', 'footballer')",0.010423431526533508
"('hold', 'child')",-0.010147431425257479
"('swing', 'player')",0.6755632330589797
"('toss', 'bride')",0.04943322679145907
"('clear', 'person')",-0.1291565897633661
"('support', 'man')",-0.0009176330202466185
"('participate', 'person')",0.016410199146734587
"('arrive', 'man')",-0.012259546795041782
"('shout', 'protester')",0.3667579255723267
"('watch', 'golfer')",0.2812553008863941
"('travel', 'car')",0.3291263332681529
"('change', 'person')",0.10357017860747483
"('take', 'boy')",-0.022449072189811226
"('applaud', 'fan')",0.2968110985712546
"('wait', 'person')",1.0
"('travel', 'man')",-0.027521454071101636
"('participate', 'player')",0.04431971947191756
"('kick', 'coach')",0.0062051550743179446
"('stand', 'hornbill')",0.0036128860084595382
"('hang', 'pear')",0.03612721125458457
"('lie', 'kid')",-0.00274829640541128
"('smile', 'coach')",0.10345779726863984
"('get', 'woman')",-0.05336031736938016
"('gather', 'bee')",0.1655340130115423
"('walk', 'hiker')",0.0021662433324291324
"('jump', 'family')",0.02932289419416169
"('depart', 'ship')",0.27380341076471987
"('shout', 'girl')",-0.0022730966455076804
"('collect', 'artist')",0.05151187069729804
"('be', 'player')",-0.023087868734898497
"('sway', 'flower')",0.19250461167672633
"('sit', 'grasshopper')",0.001074815372477295
"('try', 'person')",0.07777601506191616
"('struggle', 'person')",0.09943554440701691
"('enter', 'train')",0.02195000966351445
"('sit', 'cow')",-0.0012408608392459608
"('tussle', 'player')",1.0
"('expect', 'woman')",0.6498678188037459
"('show', 'team')",0.01381727330120413
"('decorate', 'child')",0.18688774102364022
"('chew', 'cow')",1.0
"('haul', 'boat')",0.25928786264683673
"('direct', 'film')",0.2034689958087324
"('cross', 'athlete')",0.008978054797120808
"('float', 'cloud')",0.018104591154755253
"('blow', 'grass')",0.11663475184239055
"('hold', 'protest')",0.022866440487135944
"('admire', 'person')",0.020420728366040083
"('comb', 'woman')",0.01451978828516855
"('cross', 'couple')",-0.006889373807096194
"('push', 'boy')",-0.008295664869832969
"('block', 'athlete')",0.10824831895641421
"('participate', 'student')",0.417591638443835
"('face', 'player')",0.6262217991834159
"('roost', 'species')",1.0
"('head', 'train')",0.02281004782201417
"('run', 'artist')",-0.006743582784805036
"('stand', 'statue')",0.0026134474159241056
"('play', 'golfer')",0.00029839497191830083
"('assist', 'person')",0.022861989692760952
"('take', 'footballer')",0.0028090337768167124
"('watch', 'person')",-0.03417096806523408
"('hold', 'dog')",-0.008198667267993075
"('sit', 'fisherman')",-0.0015645972892304285
"('spot', 'player')",0.1957281429020796
"('arrive', 'wave')",0.0002742341898905881
"('dissolve', 'cloud')",1.0
"('entertain', 'artist')",0.7497007626772588
"('rest', 'seal')",0.03355668317244166
"('carry', 'groom')",0.02406088313975037
"('plow', 'tractor')",0.30527436782144796
"('place', 'girl')",0.08676396486313229
"('lift', 'coach')",0.18224186984426236
"('fly', 'species')",0.029641138314800926
"('brush', 'woman')",0.2360915172628094
"('shine', 'person')",-0.010390543117406921
"('walk', 'elephant')",0.00013808474270561458
"('check', 'man')",-0.05205685060069194
"('pose', 'fan')",0.017058862612284436
"('change', 'player')",0.2712056567539567
"('hang', 'umbrella')",0.024001201005741022
"('seat', 'man')",0.08580276833809776
"('comb', 'hairdresser')",0.308588143201485
"('write', 'film')",0.14736867216470534
"('sleep', 'cat')",0.02714612484552472
"('stand', 'seagull')",0.0041752237644528825
"('perch', 'monkey')",0.06113852504929442
"('float', 'wing')",0.04373910613372642
"('embrace', 'groom')",0.058818526789008965
"('perch', 'species')",0.02718795704952762
"('leave', 'celebrity')",0.06670904141160983
"('be', 'footballer')",0.07086026852989179
"('pose', 'footballer')",0.019354569437090612
"('surround', 'road')",1.0
"('work', 'athlete')",0.03687331144619246
"('hold', 'supporter')",0.005716610121783986
"('lie', 'lion')",0.001007737447194061
"('shake', 'wind')",0.1177140403193727
"('pose', 'singer')",0.004048949033210223
"('look', 'athlete')",0.0001857336615922813
"('fetch', 'woman')",0.10353329526118428
"('talk', 'nurse')",0.10372007326922708
"('leap', 'dancer')",0.3587208890331115
"('relax', 'person')",-0.08058818795540462
"('celebrate', 'friend')",0.000882387855215758
"('throw', 'girl')",-0.018415055925934076
"('shake', 'businessman')",0.17526193391924158
"('spin', 'spider')",0.18962249341056292
"('catch', 'goalkeeper')",0.023242923565565413
"('cycle', 'person')",-0.04147548598506371
"('ride', 'motorcycle')",0.07558409287373101
"('sit', 'tractor')",-0.00015544575332389007
"('try', 'woman')",0.17214856613205753
"('sign', 'student')",0.8556953158204018
"('flaunt', 'actor')",1.0
"('change', 'tree')",0.6252241646385686
"('be', 'girl')",-0.014456764674694561
"('wipe', 'man')",1.0
"('think', 'man')",1.0
"('team', 'person')",1.0
"('fold', 'arm')",0.8292345596618774
"('retrieve', 'person')",1.0
"('look', 'boy')",-0.0302283714096563
"('make', 'family')",0.06623918176229095
"('attend', 'boxer')",0.014982893175788933
"('hang', 'friend')",0.053912066597104
"('touch', 'girl')",0.1192631448017678
"('swim', 'whale')",0.022243253725320628
"('play', 'friend')",0.0075371816771196715
"('pass', 'traffic')",0.01113092967867316
"('ripen', 'peach')",0.5238935056819066
"('launch', 'model')",1.0
"('cut', 'chef')",0.03010237501510232
"('fill', 'woman')",-0.01114653908694981
"('attend', 'athlete')",1.396471686352616e-05
"('entertain', 'person')",0.25029923732274106
"('look', 'lady')",-0.005310282798896426
"('perform', 'team')",0.0012789908455222829
"('get', 'bird')",0.021384335716750785
"('rise', 'building')",0.019430575309152327
"('laugh', 'man')",-0.04103175694123953
"('bike', 'man')",1.0
"('cross', 'bride')",-0.0031985365818140627
"('stick', 'car')",1.0
"('drip', 'water')",1.0
"('wade', 'child')",0.022708491879536913
"('dazzle', 'person')",1.0
"('crack', 'hand')",1.0
"('chain', 'bicycle')",1.0
"('paint', 'artist')",0.0031496827587811564
"('sway', 'flag')",0.13046648559058407
"('watch', 'athlete')",0.08531793998157819
"('talk', 'politician')",0.07293699215560062
"('consult', 'doctor')",1.0
"('lift', 'golfer')",0.047810133550774174
"('wow', 'artist')",0.30169747086307036
"('blow', 'petal')",0.14960114628697413
"('choose', 'man')",0.043265379840386364
"('raise', 'girl')",-0.0426437400803396
"('back', 'player')",1.0
"('cover', 'man')",-0.045890671442588724
"('slice', 'hand')",0.3828482237481512
"('battle', 'person')",0.7741544274450244
"('whip', 'girl')",1.0
"('serve', 'chef')",0.03012631153921305
"('stain', 'person')",1.0
"('deteriorate', 'grape')",1.0
"('rest', 'cow')",0.04510608408874459
"('get', 'actor')",0.03005247041078606
"('enjoy', 'child')",-0.004380896841229431
"('turn', 'tree')",0.3681873541576525
"('walk', 'friend')",-0.0012135278003526336
"('put', 'golfer')",0.2917115064921856
"('open', 'boy')",0.012244304438025416
"('make', 'boy')",0.026466234305695627
"('return', 'boat')",0.00993750887640177
"('cross', 'cyclist')",0.027992991561383438
"('raise', 'boy')",-0.013459995407101511
"('sit', 'frog')",0.001074815372477295
"('swim', 'swan')",0.048169535099967
"('participate', 'team')",0.2223172764028198
"('attend', 'fan')",0.031116488950255247
"('rest', 'seagull')",0.02451302299883294
"('step', 'actor')",0.818621257544784
"('train', 'player')",1.0
"('wear', 'supermodel')",0.11531768273867482
"('gallop', 'species')",0.09712467877954163
"('leave', 'artist')",0.04667614122264855
"('feed', 'parent')",0.03420584404744281
"('fly', 'bee')",0.018224291045094647
"('raise', 'child')",0.0039019973587882794
"('face', 'team')",0.373778200816584
"('grab', 'hand')",0.3464820488400743
"('receive', 'player')",0.09990662369161718
"('accompany', 'person')",1.0
"('demonstrate', 'hand')",1.0
"('put', 'businessman')",0.10211703219538627
"('sniff', 'dog')",0.4081363446078739
"('sit', 'squirrel')",0.00214963074495459
"('light', 'fan')",0.05658549248911413
"('use', 'child')",-0.010634689007351658
"('lie', 'deer')",0.01008469367577338
"('accept', 'entertainer')",0.4883475297540762
"('travel', 'passenger')",0.05199418169960278
"('console', 'man')",1.0
"('display', 'woman')",0.027706644809349593
"('shake', 'flower')",0.04967059881970337
"('depart', 'boat')",0.13778836108594547
"('keep', 'actor')",0.22009538891476021
"('use', 'father')",0.0013363508351718358
"('accept', 'player')",0.019885307379342534
"('travel', 'truck')",0.11795504395223884
"('lie', 'boat')",-0.003101923540552564
"('fly', 'city')",0.028527818806703593
"('study', 'man')",-0.0215690803053381
"('embrace', 'friend')",0.0462052100604699
"('break', 'hand')",0.01014988536377119
"('stun', 'person')",-0.0031608839842701465
"('snake', 'person')",1.0
"('address', 'person')",1.0
"('cut', 'hairdresser')",0.05421768775627279
"('ride', 'car')",0.041450602612626265
"('ride', 'boy')",-0.011819671419073694
"('hang', 'hammock')",0.011478981179642694
"('come', 'train')",0.09547676746470803
"('descend', 'bride')",1.0
"('float', 'grass')",0.033799017001707406
"('lean', 'businessman')",-0.002424552155451311
"('exercise', 'woman')",-0.04183329540067037
"('drop', 'strawberry')",0.5567061070262744
"('release', 'person')",1.0
"('pose', 'winner')",0.03911873578715166
"('see', 'actor')",0.007474998167486852
"('perch', 'animal')",0.060816567535049805
"('travel', 'train')",0.028779808229122968
"('pick', 'girl')",-0.024791481366886126
"('carry', 'team')",0.008728096541978316
"('go', 'artist')",0.008108193103540686
"('blow', 'field')",0.07480057314348706
"('sniff', 'girl')",0.591863655392126
"('attend', 'supermodel')",0.021367500419394992
"('trot', 'animal')",0.034302857400961215
"('drive', 'cowgirl')",0.04732528849953816
"('wear', 'politician')",0.12753020844747415
"('cross', 'boat')",-0.0061372994691602355
"('perform', 'bassist')",0.010267389999333808
"('call', 'player')",0.04047261164839588
"('pass', 'cloud')",0.008219706164532976
"('type', 'woman')",-0.027606328863014756
"('drift', 'boat')",0.16916519030839286
"('go', 'smoke')",0.021301576690154422
"('dock', 'yacht')",0.04126565403236542
"('come', 'sun')",0.09577291813061174
"('apply', 'woman')",1.0
"('light', 'moon')",0.15252980593127483
"('encourage', 'coach')",0.5241007739874805
"('carry', 'protester')",0.012894111693634714
"('cross', 'boy')",-0.00900890172990229
"('prepare', 'food')",0.12634556635494873
"('take', 'couple')",-0.010352694998187802
"('push', 'fisherman')",0.09054207048523637
"('arrive', 'scriptwriter')",0.011559386725308131
"('walk', 'penguin')",0.004875050029112417
"('enter', 'team')",0.01631772727757356
"('break', 'man')",-0.014297619735678665
"('talk', 'doctor')",0.045747577185072004
"('receive', 'team')",0.41910172055498357
"('stare', 'girl')",-0.00762266800242667
"('go', 'celebrity')",0.046950656191417306
"('lie', 'lamb')",0.0018872183976028473
"('go', 'cyclist')",0.018562973798193085
"('sing', 'student')",0.002957834739148538
"('approach', 'bride')",0.1133671859321309
"('sit', 'statue')",0.0006642729647170014
"('smell', 'man')",0.12321548155018723
"('beat', 'person')",0.013437174407922562
"('come', 'team')",0.08011098686878838
"('sit', 'eagle')",0.00025373055695670794
"('open', 'artist')",0.043652069894044555
"('close', 'player')",-0.04603295747045756
"('seem', 'person')",1.0
"('blow', 'tree')",0.03237604772564943
"('buy', 'man')",-0.051178431031670156
"('turn', 'player')",-0.047055688649622396
"('run', 'beach')",-0.0009850970306948652
"('expect', 'couple')",0.3501321811962542
"('shine', 'actor')",0.034254521892068714
"('watch', 'footballer')",0.04730831793887886
"('hover', 'bee')",0.16937396356055628
"('be', 'artist')",0.0450857416288175
"('cast', 'man')",-0.009347432154812122
"('glow', 'sun')",0.6723032257692257
"('admire', 'hiker')",0.35847900094214386
"('moor', 'ship')",0.00563351368169421
"('present', 'artist')",0.05064433699286276
"('move', 'ship')",0.01937119905203778
"('tow', 'tractor')",0.2314570683237147
"('stand', 'farmer')",0.00015539654055610585
"('pose', 'scriptwriter')",0.009477390767915927
"('portray', 'actor')",1.0
"('choose', 'student')",0.1250069779699455
"('blow', 'flag')",0.03068670908989237
"('carry', 'member')",0.023344788729397263
"('sow', 'tractor')",1.0
